date,adj close,Signal_actual,prediction,Signal
2019-05-31,173.47360229492188,2,120.19858787070586,2
2019-06-03,171.7197265625,0,120.19858787070586,2
2019-06-04,178.00192260742188,2,120.19858787070586,2
2019-06-05,180.87545776367188,2,120.19858787070586,2
2019-06-06,183.53103637695312,2,120.19858787070586,2
2019-06-07,188.41607666015625,2,120.19858787070586,2
2019-06-10,190.8239288330078,2,120.19858787070586,2
2019-06-11,193.03358459472656,1,120.19858787070586,2
2019-06-12,192.41925048828125,2,120.19858787070586,2
2019-06-13,192.3795928955078,2,120.19858787070586,2
2019-06-14,190.9824676513672,0,120.19858787070586,1
2019-06-17,192.1219787597656,2,120.19858787070586,2
2019-06-18,196.6403961181641,1,120.19858787070586,2
2019-06-19,196.0656890869141,0,120.19858787070586,2
2019-08-15,200.659912109375,0,119.76308615125134,1
2019-08-16,205.39442443847656,2,120.19858787070586,0
2019-08-19,209.22381591796875,2,121.29982492996267,0
2019-08-20,209.2337646484375,2,121.29982492996267,2
2019-08-21,211.5015563964844,1,121.29982492996267,2
2019-08-22,211.3225250244141,2,121.29982492996267,2
2019-08-23,201.5550994873047,0,121.29982492996267,2
2019-08-26,205.3844757080078,1,120.86349503279274,1
2019-08-27,203.06695556640625,0,120.86349503279274,2
2019-08-28,204.4296264648437,2,120.86349503279274,2
2019-08-29,207.89097595214844,1,120.4271651356228,1
2019-08-30,207.6224365234375,2,120.4271651356228,2
2019-09-03,204.59869384765625,0,120.4271651356228,2
2019-09-04,208.07003784179688,2,120.4271651356228,2
2019-09-05,212.1381225585937,1,120.4271651356228,2
2019-09-06,212.11822509765625,0,120.4271651356228,2
2019-09-09,213.0233612060547,2,120.4271651356228,2
2019-09-10,215.5398101806641,2,120.4271651356228,2
2019-09-11,222.39292907714844,1,120.4271651356228,2
2019-09-12,221.8955993652344,2,120.4271651356228,2
2019-09-13,217.578842163086,0,120.4271651356228,2
2019-09-16,218.72268676757807,2,120.4271651356228,2
2019-09-17,219.5184020996093,2,120.4271651356228,2
2019-09-18,221.57733154296875,1,120.4271651356228,2
2019-09-19,219.7770233154297,2,120.4271651356228,2
2019-09-20,216.5642852783203,0,120.4271651356228,1
2019-09-23,217.5489959716797,1,120.4271651356228,2
2019-09-24,216.5145568847656,0,120.4271651356228,2
2019-09-25,219.8466339111328,1,120.4271651356228,2
2019-11-12,261.3397521972656,0,121.58763559027716,0
2019-11-13,263.84381103515625,1,121.58763559027716,2
2019-11-14,262.0181579589844,0,121.58763559027716,2
2019-11-15,265.1307678222656,2,121.58763559027716,2
2019-11-18,266.46759033203125,1,121.58763559027716,2
2019-11-19,265.6595153808594,2,121.58763559027716,2
2019-11-20,262.5668640136719,2,121.58763559027716,1
2019-11-21,261.3896484375,2,121.58763559027716,2
2019-11-22,261.1601867675781,0,121.58763559027716,1
2019-11-25,265.73931884765625,1,121.58763559027716,2
2019-11-26,263.66424560546875,0,121.58763559027716,2
2019-11-27,267.2058410644531,1,121.58763559027716,2
2019-11-29,266.61724853515625,2,121.58763559027716,2
2019-12-02,263.5345458984375,2,121.58763559027716,1
2019-12-03,258.8357238769531,0,121.58763559027716,1
2019-12-04,261.1202697753906,2,121.58763559027716,0
2019-12-05,264.951171875,2,121.58763559027716,2
2019-12-06,270.06903076171875,1,121.58763559027716,2
2019-12-09,266.2880249023437,0,121.58763559027716,2
